document_id,user_id,document_type,upload_date,status,verified_by
8ba00d25-cf8e-4b7b-a812-22a8592fd3d2,BB10004082,National ID,2023-06-19,Pending,john.smith@boltbettingcompliance.com
959a2ec2-ffea-45e7-aa4e-48bb40c4074d,BB10004086,Passport,2024-05-05,invalid,
b303bf6b-3d28-4f7d-acd5-9ee65299d586,BB10004086,Passport,2024-05-27,Pending,alex.robinson@boltbettingcompliance.com
d58f20b8-078e-455b-99d5-95deeec47445,BB10004086,Driver License,2024-02-25,invalid,john.smith@boltbettingcompliance.com
bbabd940-4448-497d-810b-e4fbec6f12b1,BB10004086,Driver License,2024-02-29,Pending,sarah.davis@boltbettingcompliance.com
6b016b2b-895b-4602-8b39-9310c16a666b,BB10004086,Driver License,2024-04-13,invalid,nathan.lewis@boltbettingcompliance.com
3c766e5b-545e-48ab-822f-f1a64e1614ac,BB10004086,Utility Bill,2023-07-12,Pending,emma.white@boltbettingcompliance.com
0e09058d-a917-48f9-a719-670a68f95247,BB10004086,Utility Bill,2023-08-22,Pending,kevin.moore@boltbettingcompliance.com
cabed6c6-cbf1-4f3e-9b19-53c5df69883c,BB10004087,National ID,2023-06-20,,olivia.thomas@boltbettingcompliance.com
650123df-398d-4882-912f-c05b6202c853,BB10004087,Driver License,2024-02-15,UNKNOWN,emily.jones@boltbettingcompliance.com
409f7668-4a4d-41d4-930e-fa7d4ecdb731,BB10004087,Driver License,2024-03-21,Rejected,brian.anderson@boltbettingcompliance.com
790a5147-e28f-4ea0-ac9d-ce37c2d49106,BB10004087,Driver License,2024-04-30,Pending,michael.brown@boltbettingcompliance.com
7c75f8e8-e14a-4628-9c6a-4e2acef7cb84,BB10004087,Utility Bill,2024-05-03,invalid,lisa.wilson@boltbettingcompliance.com
e44dbc31-d1af-4e98-b14e-a2f696c68b9a,BB10004087,Utility Bill,2024-05-17,Verified,chloe.clark@boltbettingcompliance.com
edc71e4a-55b9-4c80-9dae-d0109f627381,BB10004088,Scan_National ID,2023-11-18,Rejected,michael.brown@boltbettingcompliance.com
5be924ea-4241-4e8a-b6b1-097e377a2cda,BB10004088,National ID,2023-12-30,Pending,megan.martin@boltbettingcompliance.com
38bd5dda-b2d6-4320-9b22-53f0732401bf,BB10004089,Utility Bill,2024-03-15,Verified,ryan.harris@boltbettingcompliance.com
7b2b8131-a293-4b72-ac21-ed0254525d02,BB10004089,Utility Bill,2024-04-06,Rejected,brian.anderson@boltbettingcompliance.com
2822b84b-472c-4b74-bae8-19dff1fcde02,BB10004090,Driver License,2024-05-14,Pending,daniel.miller@boltbettingcompliance.com
fbf996ae-2565-4b54-b6f5-ff3df0be31d6,BB10004090,Driver License,2024-05-21,Verified,ryan.harris@boltbettingcompliance.com
f4e6b203-3a3e-4e63-863b-b8d54f3afefc,BB10004090,Driver License,2024-07-15,invalid,laura.taylor@boltbettingcompliance.com
4cf30953-c192-4eb5-8de5-9fd4355e8ec6,BB10004092,Utility Bill,2024-04-24,invalid,kevin.moore@boltbettingcompliance.com
aa079ae6-d576-4862-aa90-6af57b0ce39e,BB10004092,Utility Bill,2024-05-31,invalid,kevin.moore@boltbettingcompliance.com
a643f4c3-f172-4110-ab25-de523cd9cda3,BB10004092,Driver License,2023-08-14,invalid,chloe.clark@boltbettingcompliance.com
3fd1c7f7-a0f5-43bd-9b6c-e4db5a90261f,BB10004093,Utility Bill,2024-04-19,invalid,sarah.davis@boltbettingcompliance.com
4e543b5b-f783-42f5-a411-f63f0c619ab1,BB10004093,Driver License,2023-08-23,,john.smith@boltbettingcompliance.com
fb389fb3-a6aa-4e9e-b94a-49c7ffba92ad,BB10004093,National ID,2023-07-06,Rejected,emily.jones@boltbettingcompliance.com
949c1efb-b4bb-429f-9163-5c448229df62,BB10004093,National ID,2023-07-30,,alex.robinson@boltbettingcompliance.com
0c3db537-97d8-4bf9-9f44-6bec25d4b7fe,BB10004095,Utility Bill,2024-03-07,invalid,laura.taylor@boltbettingcompliance.com
95752358-6089-4211-9bec-384b9b90c657,BB10004096,National ID,2023-09-27,,zoe.lee@boltbettingcompliance.com
a89b7f7b-6df7-4eb6-8cd8-1fb425e44292,BB10004097,Passport,2023-12-24,invalid,lisa.wilson@boltbettingcompliance.com
10c1a75b-4031-4d75-81ac-257ab164f818,BB10004097,Passport,2024-02-04,Pending,ryan.harris@boltbettingcompliance.com
a0639e94-db6c-406f-a986-fee94035b1a2,BB10004098,Utility Bill,2023-10-19,invalid,megan.martin@boltbettingcompliance.com
30b0e488-ad13-4e0f-9a1c-12eac60258ef,BB10004098,Passport,2024-03-06,Rejected,joshua.jackson@boltbettingcompliance.com
aa03cf8d-522e-4d96-970e-3431e1c70cbb,BB10004101,Utility Bill,2023-08-19,Rejected,sarah.davis@boltbettingcompliance.com
a24cd141-1311-4820-9477-26e5e723ace3,BB10004101,Driver License,2023-11-06,Pending,sarah.davis@boltbettingcompliance.com
357764a3-6541-48b8-9935-98e834d31b09,BB10004103,Utility Bill,2023-07-01,Rejected,daniel.miller@boltbettingcompliance.com
8442ba22-46f4-44b5-96ea-09155b56f933,BB10004103,Utility Bill,2023-08-09,Pending,ryan.harris@boltbettingcompliance.com
e43e14b7-df8b-4dba-b21d-623ff57e3fc6,BB10004103,Passport,2023-08-05,Rejected,kevin.moore@boltbettingcompliance.com
eb234a66-6653-4cdf-ad25-2dfc79f6409c,BB10004104,Driver License,2024-05-27,invalid,chloe.clark@boltbettingcompliance.com
f504fbec-7673-40fb-9354-dd071bf16d1d,BB10004105,Passport,2023-10-29,UNKNOWN,kevin.moore@boltbettingcompliance.com
9e996f33-fe2a-44f4-a3dd-ca50015400d5,BB10004105,Scan_Passport,2023-11-19,invalid,sarah.davis@boltbettingcompliance.com
d60c1d0f-d746-4ee2-8dd9-a9842e5d48c8,BB10004105,Utility Bill,2023-08-16,Pending,laura.taylor@boltbettingcompliance.com
3caa93aa-53ed-465a-8cf5-c81c13736848,BB10004106,Driver License,2023-12-15,UNKNOWN,ryan.harris@boltbettingcompliance.com
c5556965-4e07-49ba-8a8a-0ce9f4a376fe,BB10004106,Driver License,2024-01-27,,megan.martin@boltbettingcompliance.com
c559fa2b-f019-428b-a5a7-d9d0353e38e1,BB10004106,Driver License,2024-02-17,Verified,laura.taylor@boltbettingcompliance.com
519f6c19-6cf5-4b7c-a952-682034ff86c7,BB10004106,Utility Bill,2023-11-27,Verified,ryan.harris@boltbettingcompliance.com
96552ded-7f5e-473f-bfc9-b8113e0dcbba,BB10004106,Passport,2023-09-28,Pending,emily.jones@boltbettingcompliance.com
bfe59cf0-b190-4ce9-a469-8d11de018372,BB10004107,Utility Bill,2024-05-15,Pending,nathan.lewis@boltbettingcompliance.com
d9a3c46a-9e99-4f01-ac64-5c367be76ced,BB10004107,Utility Bill,2024-05-27,Pending,nathan.lewis@boltbettingcompliance.com
56cbf678-af40-4309-a713-a19147f5b64b,BB10004107,Driver License,2023-09-17,Verified,emma.white@boltbettingcompliance.com
ca4cb321-4c18-42e7-a157-8b35e5a74e91,BB10004108,National ID,2023-10-23,Rejected,joshua.jackson@boltbettingcompliance.com
78308daf-1550-40d2-8b0f-6dadbd1eb8c3,BB10004109,Utility Bill,2024-01-14,,lisa.wilson@boltbettingcompliance.com
21af3a0d-8d5f-4639-bd84-29e972b6d4fc,BB10004109,Utility Bill,2024-02-23,,chloe.clark@boltbettingcompliance.com
e04284e0-130e-40d4-befa-836dc887fcad,BB10004109,Driver License,2024-05-10,Verified,alex.robinson@boltbettingcompliance.com
28240c51-b184-48b7-b0ad-f4b260de5db1,BB10004109,Passport,2024-03-29,Pending,nathan.lewis@boltbettingcompliance.com
ff0771ed-02f9-433d-8bdb-1d57872d0633,BB10004110,Utility Bill,2024-05-04,invalid,kevin.moore@boltbettingcompliance.com
50959cf5-449e-475b-9f65-53167d358daa,BB10004110,Driver License,2023-09-29,invalid,brian.anderson@boltbettingcompliance.com
0e95cc17-3ac7-4d47-bc60-962a633a07f2,BB10004111,Utility Bill,2024-01-28,Pending,sarah.davis@boltbettingcompliance.com
89f77625-ee21-4a40-aa3b-ac6c6c9b7161,BB10004111,Utility Bill,2024-02-27,Verified,alex.robinson@boltbettingcompliance.com
44173fe2-543d-46b3-bfca-768130126044,BB10004111,National ID,2024-03-13,invalid,kevin.moore@boltbettingcompliance.com
fe3efd61-6b6a-4199-89b4-72003a485bc5,BB10004112,Driver License,2023-05-16,,zoe.lee@boltbettingcompliance.com
80b559a2-6b9a-4a0a-89cf-61388157bc30,BB10004112,National ID,2024-04-26,invalid,daniel.miller@boltbettingcompliance.com
168ec5d8-6d3c-42a6-8d5c-1db8d481303d,BB10004112,Passport,2023-12-30,,
02eee52a-2c5b-466a-8325-8c3fff80fac3,BB10004112,Passport,2024-01-17,Verified,laura.taylor@boltbettingcompliance.com
bf5c9485-3963-4296-8957-ca3a1f093b88,BB10004112,Passport,2024-02-26,Pending,jane.doe@boltbettingcompliance.com
ffcfa712-2423-4593-a8a7-1a52e2a00b92,BB10004113,Passport,2024-04-03,invalid,emily.jones@boltbettingcompliance.com
cb18c23d-aacb-469e-aeab-921e8b54f8eb,BB10004113,Utility Bill,2024-01-25,,lisa.wilson@boltbettingcompliance.com
d102039e-6476-41a6-be23-c3b97c4c176a,BB10004114,National ID,2024-05-15,Rejected,michael.brown@boltbettingcompliance.com
fbc815ac-77f4-4db0-b2c7-46397464dead,BB10004114,National ID,2024-06-15,invalid,
ff2d1118-f231-4828-add0-dab9e019cef4,BB10004114,Scan_Utility Bill,2024-01-26,Pending,nathan.lewis@boltbettingcompliance.com
b2f946a6-8d30-4f7c-b51f-f4bce97f60cb,BB10004114,Passport,2024-02-29,invalid,michael.brown@boltbettingcompliance.com
f90571ee-4ae4-4ff1-81a7-a8886269458f,BB10004115,National ID,2023-08-23,,jane.doe@boltbettingcompliance.com
f83cdf2c-9a6e-4624-9f5e-434941f5905d,BB10004115,National ID,2023-09-16,Rejected,alex.robinson@boltbettingcompliance.com
15a42e20-768b-4814-8671-030629accb5a,BB10004117,National ID,2023-12-17,Rejected,brian.anderson@boltbettingcompliance.com
e2b4d823-e019-4295-8b7b-859399a98045,BB10004117,Driver License,2023-08-29,,chloe.clark@boltbettingcompliance.com
08959def-9cc0-4acf-9db4-7b7ff709b590,BB10004117,Utility Bill,2024-05-18,invalid,joshua.jackson@boltbettingcompliance.com
d3341833-b614-4062-b1c2-4df71fbeb327,BB10004117,Utility Bill,2024-06-13,,zoe.lee@boltbettingcompliance.com
d64282a6-0f61-4bef-9b97-eab286784d47,BB10004118,National ID,2023-10-01,,brian.anderson@boltbettingcompliance.com
e914a6de-1cc7-4115-82db-f5ebd7327cca,BB10004118,National ID,2023-11-01,Pending,brian.anderson@boltbettingcompliance.com
41e3a4bb-1bb7-4473-83d6-f239a90113f5,BB10004119,Utility Bill,2024-03-30,Verified,
9ae652b6-9fc3-43a9-b8d4-8082ff96e3ed,BB10004119,Utility Bill,2024-04-08,,ryan.harris@boltbettingcompliance.com
a13b6565-db02-4b00-a72b-d28a3741163e,BB10004119,Scan_Driver License,2023-07-03,Pending,emma.white@boltbettingcompliance.com
a3edfef5-7584-4a75-b65d-c2ef975e8e33,BB10004119,Driver License,2023-07-26,Rejected,john.smith@boltbettingcompliance.com
7fca1c1f-5366-4ac7-90ac-f5c6fa763f88,BB10004119,National ID,2024-03-31,Pending,joshua.jackson@boltbettingcompliance.com
acd2a489-5725-4e89-b78d-050438fbf4a3,BB10004120,Passport,2024-04-06,invalid,emily.jones@boltbettingcompliance.com
be74b9df-4a04-417e-ab8a-4b5151227a59,BB10004120,National ID,2023-10-04,,brian.anderson@boltbettingcompliance.com
803184a5-b93c-4b24-baa9-68c76835baed,BB10004120,National ID,2023-11-12,UNKNOWN,zoe.lee@boltbettingcompliance.com
c39761d3-c0b6-4095-baa0-f294e5e98ef8,BB10004121,Utility Bill,2024-04-29,invalid,sarah.davis@boltbettingcompliance.com
92ff60aa-8938-432d-abb7-2d0c98e18c39,BB10004121,Driver License,2023-10-12,,brian.anderson@boltbettingcompliance.com
909f1aa5-1049-47b5-81af-95b0714078d1,BB10004121,Passport,2024-05-05,Verified,emily.jones@boltbettingcompliance.com
e4752540-f06e-4591-8df1-13c3d3d3cbe8,BB10004122,National ID,2023-09-08,,kevin.moore@boltbettingcompliance.com
9cdd52c7-26d4-49b4-bb26-add46a44c09e,BB10004122,National ID,2023-09-26,invalid,
83c2cde0-87c2-4d9f-bbe1-b8ec1568aee6,BB10004122,Passport,2023-07-04,,daniel.miller@boltbettingcompliance.com
81a7acaf-c848-4232-8343-adff83c50268,BB10004123,National ID,2024-03-27,Rejected,emma.white@boltbettingcompliance.com
5c674f56-3447-47d2-9e65-8a0ad182c395,BB10004123,National ID,2024-04-10,invalid,
586f06be-043f-4e92-ad42-52f4de25c496,BB10004125,Utility Bill,2023-08-16,,
56a1100b-d3e8-4e13-ba3a-e251bbb13793,BB10004125,Passport,2023-08-09,Verified,ryan.harris@boltbettingcompliance.com
a58c1ee1-3527-436f-9aba-645ad20ba0ec,BB10004126,Passport,2024-04-03,Pending,jane.doe@boltbettingcompliance.com
5d7879ff-f4f1-4738-b38b-eabc63044d70,BB10004126,Utility Bill,2024-04-26,invalid,
4b6daeb8-f3a8-489d-a085-1fd2b0263b0c,BB10004126,Utility Bill,2024-05-31,Rejected,john.smith@boltbettingcompliance.com
96af6bfa-2a77-4798-bd38-e2d25afe40c8,BB10004126,National ID,2024-01-11,,joshua.jackson@boltbettingcompliance.com
eb6d8252-1f61-40f4-b34b-f646002880fe,BB10004126,National ID,2024-01-30,,megan.martin@boltbettingcompliance.com
e2bc6bfe-5178-46e7-83b4-77f45581a582,BB10004126,National ID,2024-03-13,Pending,benjamin.walker@boltbettingcompliance.com
8cf0d0b9-4470-4ab6-b6a7-1c0c90e6e8db,BB10004127,Scan_Driver License,2024-04-20,Verified,kevin.moore@boltbettingcompliance.com
f82507a9-12a4-4512-9d1d-76573af24c85,BB10004127,Driver License,2024-04-30,Pending,john.smith@boltbettingcompliance.com
e26b0782-00fe-49ce-b84a-7ad73a93ed22,BB10004127,National ID,2024-03-09,,joshua.jackson@boltbettingcompliance.com
e9c6e8d9-75ab-40a8-8567-95f74a0ef1fc,BB10004127,National ID,2024-03-30,invalid,daniel.miller@boltbettingcompliance.com
11fe6cb7-44e1-4c97-9ac6-89a568048c3b,BB10004127,National ID,2024-04-17,Pending,chloe.clark@boltbettingcompliance.com
7141e5ed-90fd-4086-9ff6-6b592717b302,BB10004127,Utility Bill,2023-11-01,Pending,joshua.jackson@boltbettingcompliance.com
c606f19c-6bad-4b89-8a88-0db5beaaa4d8,BB10004128,Driver License,2023-05-23,invalid,alex.robinson@boltbettingcompliance.com
d323e6fa-029f-47e5-b49c-0961f92c9ba8,BB10004128,National ID,2024-04-11,invalid,alex.robinson@boltbettingcompliance.com
f4440176-d24e-4a50-9a6a-966e39811c2d,BB10004128,National ID,2024-05-17,,daniel.miller@boltbettingcompliance.com
a926a44b-db52-4ae8-ac86-e07a25f2b295,BB10004128,Utility Bill,2024-04-03,invalid,emma.white@boltbettingcompliance.com
9b0da7f6-05f3-4f26-8dde-f13ac5505291,BB10004129,Utility Bill,2024-05-15,Verified,olivia.thomas@boltbettingcompliance.com
7c935cb5-6231-4f79-9af8-f3702c2301e5,BB10004129,Passport,2023-11-10,Verified,john.smith@boltbettingcompliance.com
23bdeb64-e595-4a14-a455-e00d7e936dd8,BB10004129,Passport,2023-12-10,Verified,megan.martin@boltbettingcompliance.com
23f73f11-7d0f-4777-96d5-07eea5cfdbb5,BB10004129,Passport,2023-12-31,Rejected,michael.brown@boltbettingcompliance.com
bac5ab3a-1cc1-4c86-a0f2-bc280d455909,BB10004129,National ID,2023-10-31,invalid,olivia.thomas@boltbettingcompliance.com
ec7b28c7-776b-4fbf-9b7b-ca6f68e5afb1,BB10004130,Driver License,2024-04-07,,lisa.wilson@boltbettingcompliance.com
14ca0318-af25-4d05-b8df-b31cc92e139e,BB10004130,Utility Bill,2024-02-14,invalid,sarah.davis@boltbettingcompliance.com
1b25cb2f-eec3-415e-9028-5fecd55719bb,BB10004131,Driver License,2024-04-08,invalid,daniel.miller@boltbettingcompliance.com
79de8748-0b86-4a7d-9c84-3205794a35c6,BB10004131,Scan_National ID,2024-03-22,,olivia.thomas@boltbettingcompliance.com
237b4023-be45-4900-bdbc-b56276fb4435,BB10004131,National ID,2024-04-05,Verified,olivia.thomas@boltbettingcompliance.com
822dae81-af47-46ce-acbf-5c6b3db7bfa1,BB10004131,Passport,2024-03-06,Rejected,jane.doe@boltbettingcompliance.com
8f713197-a780-4944-ba53-58af44cd20f3,BB10004132,Passport,2024-02-07,Verified,alex.robinson@boltbettingcompliance.com
36ae821b-941c-4340-bc38-78731276a8ba,BB10004132,National ID,2023-11-15,,
d75856ac-f525-4ef9-9410-16aedc0ba69d,BB10004132,National ID,2024-01-01,Pending,jane.doe@boltbettingcompliance.com
6bdb42ce-cb29-4174-bed0-66685ebcb7d5,BB10004132,Utility Bill,2023-10-03,invalid,alex.robinson@boltbettingcompliance.com
f7ee1864-9283-49ff-bfee-546acb000e7a,BB10004133,Passport,2024-01-02,,megan.martin@boltbettingcompliance.com
820e2de0-49ab-49c2-95f5-2f9d44cf1fcf,BB10004133,Passport,2024-01-31,Verified,lisa.wilson@boltbettingcompliance.com
95c15a44-27f7-4a91-9b52-3c15385a8a01,BB10004133,Utility Bill,2024-03-28,UNKNOWN,emily.jones@boltbettingcompliance.com
8b41ef8d-6fcc-4e8a-ad7a-754f7520cc45,BB10004133,Utility Bill,2024-04-07,,olivia.thomas@boltbettingcompliance.com
a8a51d17-f279-4cd8-9eb1-ce0157700a95,BB10004134,Driver License,2024-02-16,UNKNOWN,john.smith@boltbettingcompliance.com
e38da8ee-e26c-4c17-8e6d-c7eab495aa38,BB10004135,National ID,2023-11-10,Verified,megan.martin@boltbettingcompliance.com
9493e8df-67ca-4fbd-b2f1-9eedc89149be,BB10004135,Utility Bill,2023-05-19,Rejected,zoe.lee@boltbettingcompliance.com
91545502-ddb1-4636-aff8-49b0a1ee3301,BB10004135,Utility Bill,2023-06-24,Pending,laura.taylor@boltbettingcompliance.com
e909e725-dc00-4f03-a07a-fbff038f396d,BB10004135,Utility Bill,2023-07-23,Rejected,lisa.wilson@boltbettingcompliance.com
b921fb3e-8e89-4503-a6aa-bf577cbdf94c,BB10004136,National ID,2023-06-13,Pending,jane.doe@boltbettingcompliance.com
91232bf7-3ff0-4966-aef9-e4b1db6845e7,BB10004136,Scan_Passport,2024-01-02,,zoe.lee@boltbettingcompliance.com
9c4fecf0-0f81-46d2-a20b-b57d89184092,BB10004136,Utility Bill,2024-01-16,,laura.taylor@boltbettingcompliance.com
6d96dc2c-67a6-4a7a-9ac1-12e100451821,BB10004136,Utility Bill,2024-02-20,Pending,
5701ff2a-acd3-44f4-8092-a9d899e5036c,BB10004139,Passport,2024-03-04,,olivia.thomas@boltbettingcompliance.com
78a95a0f-61b4-4982-93ae-52df2f61f728,BB10004139,National ID,2023-07-17,Pending,joshua.jackson@boltbettingcompliance.com
7cff5e9c-11a2-444c-9eed-64f5d89f6bb5,BB10004139,Driver License,2023-10-16,Verified,emily.jones@boltbettingcompliance.com
fa6d62a6-23a9-47d9-b009-65ea9eceaff3,BB10004142,Scan_Driver License,2024-01-08,Rejected,
31eeba5d-f641-48e3-b71b-14afbc27c948,BB10004143,National ID,2023-09-25,,brian.anderson@boltbettingcompliance.com
1b485703-791f-42a2-aa61-76a9154c4d4f,BB10004143,Passport,2023-06-28,Pending,daniel.miller@boltbettingcompliance.com
82319803-6136-4de9-b42d-c8cfba2a1143,BB10004143,Passport,2023-07-08,Pending,sarah.davis@boltbettingcompliance.com
a8253d70-e50f-4069-a97f-caef30e545ba,BB10004143,Passport,2023-08-07,Pending,kevin.moore@boltbettingcompliance.com
1a211ff8-f699-4f6d-8203-81309205fce4,BB10004143,Utility Bill,2023-07-24,Pending,megan.martin@boltbettingcompliance.com
d738f001-e373-40de-a961-987cdaa3cce7,BB10004143,Utility Bill,2023-08-04,UNKNOWN,brian.anderson@boltbettingcompliance.com
c948c4cb-48ca-4d1c-8892-024562222cb8,BB10004144,Passport,2023-11-18,invalid,laura.taylor@boltbettingcompliance.com
0dc8e764-6666-4ea5-9760-e4a484224dbd,BB10004144,Utility Bill,2024-05-09,Rejected,nathan.lewis@boltbettingcompliance.com
1f1d8ec6-902e-4a39-b550-0c4c9b9d4214,BB10004144,Utility Bill,2024-06-07,Rejected,joshua.jackson@boltbettingcompliance.com
28de7adc-5b9f-4d5b-8173-32033887cb6d,BB10004145,Utility Bill,2024-04-04,Verified,zoe.lee@boltbettingcompliance.com
0565592d-61e0-49f1-a459-0bcf12edf832,BB10004146,Driver License,2024-03-05,Pending,emily.jones@boltbettingcompliance.com
c6b59f59-ddf2-4b29-bc6d-1a74690b187a,BB10004146,Passport,2024-03-14,Verified,brian.anderson@boltbettingcompliance.com
bee4dbc3-6416-4dc2-93a3-cf405294db0d,BB10004146,National ID,2024-01-14,Pending,
4da65622-b1b9-4eae-bc3d-8777c5de136e,BB10004148,Scan_Utility Bill,2024-02-22,,john.smith@boltbettingcompliance.com
788e3afd-8b08-4853-ba26-07c8e493316f,BB10004148,National ID,2023-09-14,UNKNOWN,chloe.clark@boltbettingcompliance.com
55945a95-24ea-43e5-a755-8eedde8f104a,BB10004148,Passport,2023-11-06,Verified,chloe.clark@boltbettingcompliance.com
12351860-001d-4d18-975d-60b6749bdde5,BB10004148,Passport,2023-12-14,Pending,
9eef7375-2387-44de-852c-0e71ed4cda8b,BB10004149,Utility Bill,2024-02-24,invalid,alex.robinson@boltbettingcompliance.com
db8d8319-154a-44bd-98a4-6a5d5b196446,BB10004149,Passport,2023-08-17,Rejected,kevin.moore@boltbettingcompliance.com
c9e75db5-ba66-4166-b784-7e4460dad178,BB10004149,Passport,2023-09-26,Rejected,emily.jones@boltbettingcompliance.com
9f1d833d-88cf-4cee-b049-aa9b4e98f348,BB10004150,Driver License,2024-01-25,,brian.anderson@boltbettingcompliance.com
5a2d5628-4d93-4804-bffe-ac5b71ecbc85,BB10004150,Driver License,2024-02-15,Rejected,
42d1f5fc-6d16-4c33-a5e3-dcd9fb2c0761,BB10004150,Driver License,2024-03-29,invalid,benjamin.walker@boltbettingcompliance.com
eaa74fc7-3453-4ea9-958f-9f3b42b66c92,BB10004151,Scan_Passport,2024-03-13,Pending,brian.anderson@boltbettingcompliance.com
3b281ae4-46ab-4c42-953f-5898a7aa43a8,BB10004151,Passport,2024-04-24,invalid,chloe.clark@boltbettingcompliance.com
5008c25c-81f4-4fe8-a3be-be4ed56cd9c7,BB10004151,Passport,2024-05-20,Verified,nathan.lewis@boltbettingcompliance.com
de146f9e-5857-4850-aaaa-a5021554ca3a,BB10004151,National ID,2024-02-25,Verified,emily.jones@boltbettingcompliance.com
f6940437-694e-4a30-8650-843310250a0e,BB10004152,National ID,2023-07-31,Rejected,emma.white@boltbettingcompliance.com
f0786796-d537-4da5-9a27-60a9eee4bab0,BB10004152,National ID,2023-09-14,Verified,sarah.davis@boltbettingcompliance.com
a3a9142b-dab8-4673-99f0-f8a001097206,BB10004152,Utility Bill,2023-10-26,Rejected,nathan.lewis@boltbettingcompliance.com
7673afe2-a164-476a-bbd7-312fcf93f645,BB10004152,Passport,2023-07-19,UNKNOWN,joshua.jackson@boltbettingcompliance.com
359918c6-5f31-45e0-95b6-46b3eba4ce5e,BB10004153,Utility Bill,2024-04-14,Verified,nathan.lewis@boltbettingcompliance.com
61f1bb53-2bd1-49f8-aa39-e25a001dc210,BB10004154,Utility Bill,2024-04-26,,ryan.harris@boltbettingcompliance.com
37b6a050-8056-4640-a23d-32ac7f2a85d9,BB10004154,Passport,2024-04-10,,kevin.moore@boltbettingcompliance.com
fd933ed0-28e4-47ba-90b6-33e193893e05,BB10004154,National ID,2023-08-13,Pending,nathan.lewis@boltbettingcompliance.com
2b5c594a-3880-4930-8ee1-5747bab23aa4,BB10004155,Passport,2024-04-27,Rejected,megan.martin@boltbettingcompliance.com
08cdd631-c538-42ce-accc-402e2616fbc5,BB10004155,Driver License,2024-05-01,invalid,brian.anderson@boltbettingcompliance.com
fe7e8de4-856c-4015-80dc-c914701770f0,BB10004156,Utility Bill,2024-01-02,Pending,sarah.davis@boltbettingcompliance.com
90d73199-f206-4fad-a0c3-e98da7737545,BB10004156,Utility Bill,2024-02-19,Verified,
4b484456-510b-41b8-a5b6-c130c76bc774,BB10004156,Driver License,2023-12-23,,chloe.clark@boltbettingcompliance.com
12a32c74-7207-46df-ae2c-888c1a8b9412,BB10004156,Passport,2024-04-07,Rejected,chloe.clark@boltbettingcompliance.com
01b3b6e1-9fbb-459a-965a-6037a1e75936,BB10004156,Passport,2024-05-23,invalid,john.smith@boltbettingcompliance.com
0ce4cee4-77b5-4e37-b6d4-c1f0799f0246,BB10004157,National ID,2024-05-15,invalid,olivia.thomas@boltbettingcompliance.com
db4803a5-6efd-4771-896a-06d7d7fcf4a2,BB10004159,Driver License,2023-08-19,Verified,benjamin.walker@boltbettingcompliance.com
2a20a133-ea5e-4776-b097-04bfc2a1166a,BB10004161,Driver License,2024-01-29,Pending,nathan.lewis@boltbettingcompliance.com
88a172eb-4449-4adf-9ac1-7b5327e13a12,BB10004161,Driver License,2024-03-16,Pending,zoe.lee@boltbettingcompliance.com
59f3d7e3-7df8-4b95-a017-e1ec638ca1bc,BB10004161,National ID,2023-07-22,Rejected,nathan.lewis@boltbettingcompliance.com
0e091858-fac3-4d4d-99bf-bc2a5b65a365,BB10004161,National ID,2023-08-23,invalid,zoe.lee@boltbettingcompliance.com
46bbc09f-1311-43b5-bd47-134d957f153c,BB10004162,Utility Bill,2023-10-11,UNKNOWN,chloe.clark@boltbettingcompliance.com
c53ea606-18b9-407d-950c-240ba1b72cea,BB10004162,Utility Bill,2023-11-14,Pending,nathan.lewis@boltbettingcompliance.com
5a20d79b-c3cb-49fa-90ae-f98f4edf7fa9,BB10004163,Utility Bill,2023-10-24,invalid,ryan.harris@boltbettingcompliance.com
ddede193-09f5-4ca9-9dda-1df9a740f7fa,BB10004163,Driver License,2023-08-18,,alex.robinson@boltbettingcompliance.com
e0eae4ed-9c9a-4b94-9a1e-4b4f451efc4e,BB10004163,Driver License,2023-10-02,Pending,nathan.lewis@boltbettingcompliance.com
61028630-8d7d-41c6-aac8-2a118b54975c,BB10004163,Passport,2023-06-19,invalid,olivia.thomas@boltbettingcompliance.com
6dd75818-31f2-4cf9-bf62-1b1fd406821f,BB10004164,Passport,2023-10-14,Pending,benjamin.walker@boltbettingcompliance.com
965ec70a-a3e8-41a2-9454-f84276fb30bb,BB10004164,National ID,2024-05-09,Verified,emily.jones@boltbettingcompliance.com
e2840405-f6b6-4390-9f72-2ef18dc904e3,BB10004165,National ID,2023-06-28,Rejected,michael.brown@boltbettingcompliance.com
3fb93031-6550-4c97-bb56-165ea472deac,BB10004165,National ID,2023-08-06,Pending,john.smith@boltbettingcompliance.com
7bec7b81-2c8b-4db6-874b-7e9484059724,BB10004166,Driver License,2024-02-01,Rejected,emily.jones@boltbettingcompliance.com
dd7ca8a3-4082-4610-8de0-0d4d1cfefac8,BB10004166,Passport,2023-11-07,Pending,nathan.lewis@boltbettingcompliance.com
43026a38-a1d3-4aa3-946c-90d949eac9dd,BB10004166,Passport,2023-11-17,invalid,sarah.davis@boltbettingcompliance.com
58b1c2bf-67c9-48fd-84e9-af209b328a2e,BB10004166,Passport,2023-12-27,,emily.jones@boltbettingcompliance.com
dd405889-2c28-4b0a-ad81-82f1af4ef01d,BB10004166,Utility Bill,2024-04-12,Pending,benjamin.walker@boltbettingcompliance.com
