txn_id,user_id,txn_type,amount,payment_method,status,txn_time
TSC10010811,BB10000528,withdraw,2906.85,Credit Card,cancelled,"17 July 2024, 01:43"
TSC10010812,BB10002366,Wd,3426.39,mpesa,cancelled,"17 December 2024, 09:46"
TSC10010813,BB10002477,Wd,3336.13,,Failed,05-13-2024 05:44 AM
TSC10010814,BB10002060,Deposit,2934.31,PayPal,,08/03/2025 22:54
TSC10010815,BB10000299,Withdrawal,3979.48,Mobile Money,processing,12/03/2025 22:57
TSC10010816,BB10000962,Withdrawal,4175.2,Mobile Money,Completed,2024-08-30 17:45:38
TSC10010817,BB10002965,Wd,3158.68,Crypto,Pending,01-21-2025 05:12 AM
TSC10010818,BB10000561,Deposit,2483.72,Crypto,cancelled,"02 April 2025, 22:56"
TSC10010819,BB10001885,withdraw,500.96,PayPal,cancelled,2024-12-07 11:44:05
TSC10010820,BB10003769,Wd,1895.98,PayPal,processing,2025-04-17 01:05:10
TSC10010821,BB10001523,,2301.29,Cash,SUCCESS,"11 November 2024, 17:41"
TSC10010822,BB10000130,Withdrawal,692.44,Crypto,Pending,15/04/2025 16:09
TSC10010823,BB10004227,deposit,3719.15,Bank Transfer,processing,"01 October 2024, 09:41"
TSC10010824,BB10001385,Deposit,4225.22,Crypto,Completed,09/03/2025 02:47
TSC10010825,BB10003395,,4896.06,Credit Card,Completed,2025-01-06
TSC10010826,BB10002277,Wd,4397.15,mpesa,cancelled,2024-05-30 20:56:58
TSC10010827,BB10000387,Deposit,499.77,Bank Transfer,processing,"Mar 04, 2025 11:44"
TSC10010828,BB10004348,,4992.13,PayPal,processing,"Nov 06, 2024 07:49"
TSC10010829,BB10002333,Withdrawal,-36.43,Mobile Money,Pending,01-28-2025 09:25 AM
TSC10010830,BB10000581,withdraw,975.23,Cash,SUCCESS,06/06/2024 19:37
TSC10010831,BB10002423,,4924.89,Bank Transfer,processing,"Oct 16, 2024 02:17"
TSC10010832,BB10004213,Wd,4771.99,Crypto,Completed,2024-08-15 18:45:38
TSC10010833,BB10001373,withdraw,77.34,Mobile Money,,2024-07-18
TSC10010834,BB10003227,withdraw,3652.24,Credit Card,Failed,11-07-2024 06:21 PM
TSC10010835,BB10003912,Wd,2278.84,mpesa,Failed,07-09-2024 07:46 AM
TSC10010836,BB10003571,withdraw,1726.39,PayPal,SUCCESS,"Feb 03, 2025 22:05"
TSC10010837,BB10000678,Wd,1123.45,Credit Card,Failed,09/03/2025 04:02
TSC10010838,BB10000718,Deposit,-81.53,Mobile Money,Pending,"08 May 2024, 07:50"
TSC10010839,BB10000729,,3937.02,,,15/08/2024 03:18
TSC10010840,BB10002139,Wd,2218.23,PayPal,Failed,2024-09-12 05:35:20
TSC10010841,BB10003551,,38.61,Credit Card,Pending,2024-09-08 20:39:40
TSC10010842,BB10002082,Deposit,3657.72,Cash,,30/11/2024 16:02
TSC10010843,BB10003060,,1903.88,PayPal,,"16 January 2025, 11:06"
TSC10010844,BB10004722,deposit,4827.45,Crypto,SUCCESS,2024-11-29
TSC10010845,BB10004308,deposit,4647.4,Bank Transfer,Completed,"23 October 2024, 06:09"
TSC10010846,BB10001498,Deposit,3576.07,Credit Card,SUCCESS,2024-06-18
TSC10010847,BB10003871,withdraw,2499.4,Mobile Money,Pending,2024-06-09 05:24:46
TSC10010848,BB10002580,Withdrawal,2108.17,Credit Card,processing,"28 January 2025, 14:38"
TSC10010849,BB10000848,Withdrawal,2154.35,Crypto,,"13 July 2024, 23:00"
TSC10010850,BB10003925,Deposit,3943.8,Bank Transfer,,09/12/2024 01:26
TSC10010851,BB10000409,deposit,591.8,Bank Transfer,Pending,2025-04-24
TSC10010852,BB10000793,,4783.54,Crypto,SUCCESS,2025-02-11
TSC10010853,BB10003222,Withdrawal,659.85,Credit Card,SUCCESS,"19 February 2025, 05:26"
TSC10010854,BB10002283,deposit,2934.53,Crypto,cancelled,2024-07-25
TSC10010855,BB10001421,withdraw,3294.13,Cash,Failed,09-20-2024 10:36 PM
TSC10010856,BB10003696,withdraw,3852.27,PayPal,processing,06-05-2024 08:00 PM
TSC10010857,BB10001995,Withdrawal,547.01,Crypto,Pending,"26 January 2025, 16:24"
TSC10010858,BB10003193,withdraw,1357.15,mpesa,SUCCESS,"Aug 05, 2024 06:21"
TSC10010859,BB10001349,,2014.33,Bank Transfer,Pending,08/03/2025 23:12
TSC10010860,BB10000070,Withdrawal,4977.54,Bank Transfer,SUCCESS,2024-12-27
TSC10010861,BB10000930,deposit,1376.34,Cash,SUCCESS,2025-04-01 09:43:15
TSC10010862,BB10001009,Wd,1936.29,PayPal,,"15 July 2024, 22:35"
TSC10010863,BB10000416,withdraw,3265.11,,processing,2025-02-07 05:01:02
TSC10010864,BB10004350,Wd,2380.42,Crypto,cancelled,24/06/2024 15:05
TSC10010865,BB10001486,,1591.32,mpesa,,"May 26, 2024 15:05"
TSC10010866,BB10004367,withdraw,1579.13,mpesa,Failed,2025-01-19 23:26:34
TSC10010867,BB10000695,,4012.82,mpesa,Failed,2024-07-11 03:54:40
TSC10010868,BB10004543,deposit,900.97,Crypto,,"27 June 2024, 10:30"
TSC10010869,BB10000463,,4209.17,Mobile Money,Completed,"Aug 30, 2024 09:31"
TSC10010870,BB10000612,Wd,1295.13,Cash,SUCCESS,"28 July 2024, 16:17"
TSC10010871,BB10001913,deposit,2780.42,Mobile Money,SUCCESS,14/07/2024 21:41
TSC10010872,BB10002889,Withdrawal,1235.91,mpesa,cancelled,"Mar 25, 2025 20:43"
TSC10010873,BB10001299,Deposit,3158.55,Crypto,processing,2024-07-10
TSC10010874,BB10003310,Deposit,1472.55,Mobile Money,SUCCESS,22/08/2024 20:52
TSC10010875,BB10004923,Deposit,4113.53,Cash,cancelled,16/01/2025 22:11
TSC10010876,BB10001227,Wd,4189.61,Credit Card,,2024-08-11
TSC10010877,BB10003238,Wd,1502.73,Credit Card,,"Nov 02, 2024 01:47"
TSC10010878,BB10004858,Withdrawal,3358.45,Bank Transfer,Completed,2024-12-04
TSC10010879,BB10003054,Withdrawal,427.53,Bank Transfer,cancelled,"11 September 2024, 13:35"
TSC10010880,BB10000106,Deposit,3236.62,Credit Card,SUCCESS,"Dec 27, 2024 13:39"
TSC10010881,BB10002979,,4101.32,Crypto,Pending,"Oct 18, 2024 09:17"
TSC10010882,BB10002986,deposit,3782.64,PayPal,Pending,"23 December 2024, 14:59"
TSC10010883,BB10000833,Deposit,4103.05,Cash,cancelled,2025-03-06 22:19:11
TSC10010884,BB10002424,,528.17,mpesa,cancelled,"May 20, 2024 13:32"
TSC10010885,BB10004549,,4451.77,Crypto,cancelled,2025-03-08 00:33:44
TSC10010886,BB10002978,Wd,1798.99,,,"25 September 2024, 00:21"
TSC10010887,BB10004240,Deposit,4383.37,Crypto,Completed,"Nov 19, 2024 15:06"
TSC10010888,BB10001146,Wd,2058.02,Cash,Completed,07-23-2024 02:11 AM
TSC10010889,BB10000313,Deposit,2762.14,Credit Card,Pending,"18 January 2025, 14:46"
TSC10010890,BB10001956,Wd,2122.74,PayPal,processing,2024-09-10 20:36:05
TSC10010891,BB10002105,Withdrawal,2339.4,PayPal,Completed,27/02/2025 07:47
TSC10010892,BB10001258,withdraw,848.11,Cash,SUCCESS,02-21-2025 11:29 PM
TSC10010893,BB10002842,withdraw,1488.66,mpesa,Pending,"21 July 2024, 22:00"
TSC10010894,BB10001388,deposit,398.34,,Pending,17/01/2025 16:34
TSC10010895,BB10002287,Deposit,1028.68,Cash,Pending,"Nov 07, 2024 03:27"
TSC10010896,BB10001544,withdraw,4275.13,Cash,processing,2025-03-06 05:54:13
TSC10010897,BB10000042,Wd,108.48,mpesa,Completed,2025-02-21 06:10:12
TSC10010898,BB10003806,Withdrawal,816.96,PayPal,SUCCESS,"09 June 2024, 07:07"
TSC10010899,BB10003108,Withdrawal,4014.51,mpesa,Pending,2025-02-13
TSC10010900,BB10001828,,4915.63,Mobile Money,Pending,08-09-2024 11:00 AM
TSC10010901,BB10001971,Deposit,3984.13,Cash,Completed,10-24-2024 11:12 PM
TSC10010902,BB10004661,Wd,255.61,Bank Transfer,Completed,"18 May 2024, 15:14"
TSC10010903,BB10002478,deposit,2722.47,,Completed,06-18-2024 06:14 AM
TSC10010904,BB10003678,Withdrawal,4676.06,Crypto,SUCCESS,"Jan 02, 2025 14:21"
TSC10010905,BB10003367,Deposit,428.08,Credit Card,SUCCESS,2024-07-14
TSC10010906,BB10004213,deposit,4572.9,Bank Transfer,cancelled,06-27-2024 05:09 AM
TSC10010907,BB10003603,Withdrawal,4736.76,PayPal,processing,2024-12-07
TSC10010908,BB10003846,,2665.33,Bank Transfer,cancelled,"20 September 2024, 02:54"
TSC10010909,BB10003965,Withdrawal,2178.67,Mobile Money,Pending,09-22-2024 04:14 AM
TSC10010910,BB10004602,withdraw,4524.88,,Pending,2024-12-08 01:15:46
TSC10010911,BB10004288,Withdrawal,323.53,PayPal,processing,2024-05-19
TSC10010912,BB10000085,,581.15,mpesa,Pending,"Jan 18, 2025 06:53"
TSC10010913,BB10004524,deposit,0.0,Credit Card,Completed,2024-12-23
TSC10010914,BB10003256,deposit,1311.62,PayPal,,03-20-2025 03:54 PM
TSC10010915,BB10001811,deposit,821.19,Credit Card,processing,2024-05-10
TSC10010916,BB10000671,Deposit,3825.75,mpesa,cancelled,"08 October 2024, 01:31"
TSC10010917,BB10004303,,4935.76,Bank Transfer,processing,2024-09-06
TSC10010918,BB10000626,withdraw,160.57,Cash,Completed,"29 December 2024, 18:44"
TSC10010919,BB10004013,withdraw,1897.61,mpesa,processing,"Jun 12, 2024 17:58"
TSC10010920,BB10000257,Deposit,2414.41,Crypto,,2025-04-05
TSC10010921,BB10003117,deposit,1288.06,Crypto,processing,"Aug 27, 2024 00:18"
TSC10010922,BB10001526,deposit,3674.96,Cash,Failed,2024-10-24 15:47:19
TSC10010923,BB10001622,withdraw,544.32,mpesa,SUCCESS,"14 July 2024, 03:24"
TSC10010924,BB10000090,,3165.32,Mobile Money,Pending,2024-05-15 02:13:32
TSC10010925,BB10003403,,208.53,,Completed,26/02/2025 17:00
TSC10010926,BB10002163,Withdrawal,2623.67,Credit Card,cancelled,"Oct 20, 2024 20:39"
TSC10010927,BB10003734,Wd,2397.48,Mobile Money,cancelled,12-03-2024 12:20 PM
TSC10010928,BB10001468,Deposit,4339.05,Crypto,Pending,2024-10-13
TSC10010929,BB10004896,withdraw,3232.41,PayPal,Failed,2024-09-30
TSC10010930,BB10001578,withdraw,651.22,mpesa,Pending,03-07-2025 07:03 PM
TSC10010931,BB10002766,deposit,977.33,Crypto,SUCCESS,"07 August 2024, 09:34"
TSC10010932,BB10001990,Wd,1981.19,Crypto,processing,2024-09-20 11:04:54
TSC10010933,BB10000548,deposit,378.19,Bank Transfer,Failed,09-07-2024 01:19 PM
TSC10010934,BB10002099,withdraw,3212.32,Crypto,Completed,01-09-2025 11:37 PM
TSC10010935,BB10000025,Wd,2174.67,mpesa,Failed,2024-08-24 18:49:03
TSC10010936,BB10001602,Withdrawal,1255.9,,Completed,2025-04-26 17:04:10
TSC10010937,BB10001527,Deposit,2622.42,,,2025-03-23 14:56:06
TSC10010938,BB10004041,Withdrawal,3833.22,,Completed,"09 February 2025, 21:21"
TSC10010939,BB10003513,Withdrawal,3947.04,Bank Transfer,Completed,2025-04-01
TSC10010940,BB10004836,,2749.82,Bank Transfer,Pending,2024-11-08
TSC10010941,BB10001064,Deposit,1725.57,Bank Transfer,cancelled,2024-10-07
TSC10010942,BB10003013,Wd,1254.37,PayPal,Pending,13/02/2025 20:54
TSC10010943,BB10004321,Withdrawal,4786.48,Credit Card,Completed,04-20-2025 01:56 PM
TSC10010944,BB10001308,withdraw,1100.75,mpesa,Failed,30/09/2024 12:26
TSC10010945,BB10003550,withdraw,650.88,Bank Transfer,Completed,17/05/2024 13:52
TSC10010946,BB10001825,Withdrawal,3137.75,,,2024-11-10
TSC10010947,BB10004592,withdraw,1120.75,Mobile Money,SUCCESS,"09 April 2025, 00:42"
TSC10010948,BB10000531,deposit,938.1,PayPal,Pending,26/03/2025 23:15
TSC10010949,BB10004110,Deposit,560.68,mpesa,,24/04/2025 16:35
TSC10010950,BB10001228,deposit,3881.01,mpesa,,2025-04-16
TSC10010951,BB10000795,,529.74,Bank Transfer,Completed,2024-07-18
TSC10010952,BB10001903,deposit,3415.09,PayPal,Pending,"Apr 27, 2025 07:38"
TSC10010953,BB10004383,Withdrawal,579.31,Mobile Money,Completed,02-05-2025 06:06 PM
TSC10010954,BB10003766,,1824.12,PayPal,cancelled,2024-06-23 14:09:44
TSC10010955,BB10001500,deposit,691.68,Cash,SUCCESS,09-05-2024 07:51 PM
TSC10010956,BB10004869,Wd,935.74,,processing,"Apr 22, 2025 17:56"
TSC10010957,BB10000079,Deposit,1527.7,PayPal,processing,2025-04-26 13:12:27
TSC10010958,BB10001534,withdraw,3232.35,mpesa,,28/08/2024 02:35
TSC10010959,BB10003973,withdraw,1131.95,mpesa,Pending,"Feb 10, 2025 20:35"
TSC10010960,BB10001227,Wd,2064.3,Bank Transfer,cancelled,"23 February 2025, 21:14"
TSC10010961,BB10002836,,3840.72,Crypto,Failed,2024-10-21 16:32:35
TSC10010962,BB10001569,withdraw,3798.11,Mobile Money,,"Jul 06, 2024 12:55"
TSC10010963,BB10004782,Withdrawal,109.19,Crypto,Completed,05-07-2024 10:57 AM
TSC10010964,BB10000948,Deposit,2753.93,Mobile Money,processing,06-30-2024 12:26 AM
TSC10010965,BB10001644,,3930.31,mpesa,SUCCESS,25/03/2025 15:20
TSC10010966,BB10004368,,3516.49,Crypto,SUCCESS,2024-08-25
TSC10010967,BB10001408,Deposit,1086.99,mpesa,cancelled,06-05-2024 12:07 PM
TSC10010968,BB10004534,Wd,1161.7,PayPal,,"01 August 2024, 09:53"
TSC10010969,BB10003661,Wd,3904.96,Cash,,2024-07-20 09:50:32
TSC10010970,BB10000913,deposit,-91.51,Mobile Money,Failed,2024-06-09 01:57:06
TSC10010971,BB10001869,Deposit,1722.83,Crypto,processing,"04 August 2024, 12:50"
TSC10010972,BB10003572,withdraw,4061.38,PayPal,,12/01/2025 05:36
TSC10010973,BB10003381,Withdrawal,1730.75,Mobile Money,cancelled,12/03/2025 00:29
TSC10010974,BB10000366,Wd,2767.26,,SUCCESS,2024-09-20
TSC10010975,BB10004819,Wd,2878.37,Cash,SUCCESS,10-28-2024 11:51 AM
TSC10010976,BB10003367,deposit,1105.59,Bank Transfer,Failed,2024-09-10
TSC10010977,BB10002345,,4493.37,,processing,"26 October 2024, 02:29"
TSC10010978,BB10002796,deposit,1695.76,mpesa,,2025-01-12
TSC10010979,BB10003563,deposit,2877.82,Cash,processing,2025-01-17
TSC10010980,BB10002829,Wd,3538.62,Credit Card,cancelled,2025-04-05 13:14:45
TSC10010981,BB10002304,Withdrawal,1957.68,,,06/01/2025 06:55
TSC10010982,BB10000646,Deposit,2138.74,,processing,2025-03-06
TSC10010983,BB10004190,Withdrawal,2434.99,Cash,processing,"Jan 20, 2025 02:09"
TSC10010984,BB10001482,deposit,744.24,Mobile Money,,09/02/2025 20:20
TSC10010985,BB10001801,Deposit,4783.79,Crypto,Completed,2024-06-11
TSC10010986,BB10002473,withdraw,742.57,Bank Transfer,cancelled,2024-06-23 01:59:30
TSC10010987,BB10004668,Withdrawal,2326.94,Crypto,SUCCESS,"Feb 09, 2025 20:14"
TSC10010988,BB10001050,Withdrawal,1742.4,,Failed,2024-06-24
TSC10010989,BB10000711,,173.76,,cancelled,"13 February 2025, 13:47"
TSC10010990,BB10003179,,0.0,Cash,Completed,2025-03-31 03:24:34
TSC10010991,BB10001103,deposit,1889.22,Crypto,Completed,03-02-2025 01:39 PM
TSC10010992,BB10003369,Withdrawal,4586.62,,processing,2025-01-28 21:50:13
TSC10010993,BB10003875,Deposit,100.5,Mobile Money,Completed,"09 October 2024, 05:26"
TSC10010994,BB10003568,Deposit,1969.94,,Pending,"27 September 2024, 23:58"
TSC10010995,BB10001641,,1725.6,mpesa,SUCCESS,"02 June 2024, 07:41"
TSC10010996,BB10004160,deposit,3326.48,Mobile Money,Failed,11-01-2024 11:58 AM
TSC10010997,BB10001841,Deposit,2152.84,,Failed,2025-02-01 13:59:40
TSC10010998,BB10003600,Withdrawal,648.79,Cash,cancelled,"Dec 07, 2024 08:03"
TSC10010999,BB10004005,Deposit,2796.62,mpesa,Completed,2024-07-27
TSC10011000,BB10001116,,2845.51,PayPal,Completed,15/12/2024 09:43
TSC10011001,BB10000955,,4534.46,Crypto,Pending,2025-02-11
TSC10011002,BB10002277,withdraw,3475.75,,Failed,2024-09-18 23:17:52
TSC10011003,BB10000867,deposit,3589.02,Mobile Money,Failed,2024-09-08 06:37:20
TSC10011004,BB10000055,withdraw,497.48,mpesa,Pending,"03 March 2025, 19:52"
TSC10011005,BB10003356,Wd,3320.0,Crypto,processing,2024-12-16 03:39:00
TSC10011006,BB10004201,withdraw,190.7,PayPal,processing,2025-02-05
TSC10011007,BB10002897,Withdrawal,2509.98,PayPal,Completed,"06 April 2025, 04:36"
TSC10011008,BB10003434,Withdrawal,2363.67,mpesa,cancelled,12-28-2024 10:32 PM
TSC10011009,BB10000364,,4128.95,Bank Transfer,SUCCESS,"26 June 2024, 13:56"
TSC10011010,BB10003771,Deposit,272.55,Cash,Failed,"14 July 2024, 19:16"
TSC10011011,BB10000147,Wd,2326.09,Bank Transfer,Pending,23/07/2024 07:10
TSC10011012,BB10004767,withdraw,457.15,PayPal,Failed,10-13-2024 04:11 AM
TSC10011013,BB10000043,Withdrawal,1276.13,mpesa,Pending,09-08-2024 04:18 AM
TSC10011014,BB10003450,Deposit,1888.2,,Pending,01/01/2025 00:46
TSC10011015,BB10004881,withdraw,4700.57,Mobile Money,processing,2024-10-09 15:15:13
TSC10011016,BB10004194,Deposit,4497.62,Cash,Completed,"19 August 2024, 05:29"
TSC10011017,BB10004504,withdraw,203.96,Credit Card,cancelled,"25 September 2024, 10:18"
TSC10011018,BB10004463,Deposit,744.11,Crypto,Completed,"03 March 2025, 02:40"
TSC10011019,BB10004891,,3213.32,Bank Transfer,Pending,"May 19, 2024 20:51"
TSC10011020,BB10001501,Withdrawal,4990.73,,,22/04/2025 05:39
TSC10011021,BB10001500,Wd,3117.71,PayPal,Pending,2024-10-08 04:24:53
TSC10011022,BB10000762,withdraw,20.09,Cash,SUCCESS,07-05-2024 09:08 PM
TSC10011023,BB10004879,,3825.47,Mobile Money,processing,2025-01-11
TSC10011024,BB10002252,deposit,2137.28,Mobile Money,,2025-03-07 20:15:08
TSC10011025,BB10002045,Deposit,694.07,Crypto,processing,"23 October 2024, 22:58"
TSC10011026,BB10001727,Deposit,2956.55,Cash,processing,"06 June 2024, 07:58"
TSC10011027,BB10000798,withdraw,944.87,Crypto,cancelled,"12 January 2025, 17:27"
TSC10011028,BB10002561,,1984.05,Mobile Money,,"Jun 13, 2024 04:27"
TSC10011029,BB10001677,deposit,2378.55,Mobile Money,processing,2025-03-18 03:44:41
TSC10011030,BB10002199,Deposit,2778.12,Crypto,processing,02-24-2025 03:17 PM
TSC10011031,BB10001349,Withdrawal,753.8,Mobile Money,Completed,2024-05-11
TSC10011032,BB10001141,deposit,2479.69,Crypto,cancelled,31/08/2024 16:04
TSC10011033,BB10000350,,4144.81,Mobile Money,Completed,2024-12-03 01:05:48
TSC10011034,BB10004025,withdraw,1061.6,Credit Card,cancelled,09-24-2024 09:32 AM
TSC10011035,BB10001046,,25.82,Bank Transfer,Failed,2024-10-20
TSC10011036,BB10000799,withdraw,3489.94,mpesa,Pending,10-31-2024 04:57 PM
TSC10011037,BB10001714,Wd,2982.42,,cancelled,04-22-2025 06:00 PM
TSC10011038,BB10003711,Withdrawal,1891.41,Credit Card,SUCCESS,2024-09-30
TSC10011039,BB10003419,Deposit,1079.96,PayPal,Pending,2025-02-12
TSC10011040,BB10004252,Withdrawal,4269.07,Mobile Money,Failed,2024-08-25
TSC10011041,BB10003012,,3673.2,Mobile Money,Completed,08-09-2024 02:49 PM
TSC10011042,BB10003169,Withdrawal,837.86,Crypto,processing,2024-12-24 18:05:22
TSC10011043,BB10000561,Wd,4364.09,Crypto,,12-13-2024 02:53 PM
TSC10011044,BB10001713,deposit,536.71,Crypto,processing,"24 February 2025, 05:22"
TSC10011045,BB10002960,deposit,1752.94,PayPal,SUCCESS,10-18-2024 02:31 PM
TSC10011046,BB10001658,,931.24,Credit Card,Pending,2024-09-20 07:40:04
TSC10011047,BB10002026,,3827.57,Credit Card,processing,27/10/2024 02:34
TSC10011048,BB10000969,withdraw,4837.09,Credit Card,processing,06/09/2024 12:39
TSC10011049,BB10004366,Withdrawal,1537.77,Credit Card,processing,"18 November 2024, 13:27"
TSC10011050,BB10003715,withdraw,3327.11,PayPal,processing,2024-09-17 09:51:41
TSC10011051,BB10003486,Deposit,756.67,mpesa,Failed,18/02/2025 01:01
TSC10011052,BB10002252,Wd,-28.86,mpesa,Failed,04-30-2025 08:27 AM
TSC10011053,BB10002010,Withdrawal,893.4,,Pending,11-17-2024 08:25 AM
TSC10011054,BB10000156,deposit,4291.34,Mobile Money,Pending,"Sep 24, 2024 04:59"
TSC10011055,BB10003756,,4541.19,Mobile Money,Completed,"Jan 08, 2025 13:59"
TSC10011056,BB10000365,,377.72,Mobile Money,Pending,01/07/2024 01:49
TSC10011057,BB10003222,Deposit,401.33,PayPal,Pending,2024-09-07
TSC10011058,BB10000510,Withdrawal,3456.24,PayPal,Pending,13/04/2025 08:20
TSC10011059,BB10004470,deposit,-3.41,mpesa,,2024-12-08 16:42:36
TSC10011060,BB10003172,Withdrawal,1225.13,PayPal,Pending,"Jul 18, 2024 07:47"
TSC10011061,BB10004981,,420.65,Mobile Money,cancelled,2025-02-28 00:41:16
TSC10011062,BB10004451,Wd,816.3,mpesa,,"27 January 2025, 21:47"
TSC10011063,BB10004931,Deposit,-97.38,mpesa,Failed,2024-10-20 07:53:53
TSC10011064,BB10003756,Withdrawal,3399.4,Bank Transfer,Pending,24/05/2024 21:05
TSC10011065,BB10003260,Wd,2512.3,Credit Card,processing,2024-08-18 01:00:26
TSC10011066,BB10000890,Wd,115.24,Mobile Money,processing,2024-06-20 13:03:40
TSC10011067,BB10002975,deposit,1569.36,Crypto,,"01 November 2024, 23:28"
TSC10011068,BB10003253,Deposit,2267.16,Crypto,Completed,2024-09-18 05:31:01
TSC10011069,BB10001018,Deposit,3868.59,Mobile Money,cancelled,03-27-2025 09:47 PM
TSC10011070,BB10001509,deposit,4005.39,Bank Transfer,SUCCESS,"Jan 12, 2025 20:16"
TSC10011071,BB10002888,Wd,1400.13,Credit Card,,08-07-2024 07:24 AM
TSC10011072,BB10002033,Wd,3421.13,Crypto,SUCCESS,07/09/2024 09:40
TSC10011073,BB10004430,Deposit,1054.06,Crypto,processing,"23 August 2024, 07:30"
TSC10011074,BB10004574,,531.9,Crypto,SUCCESS,2025-03-02 08:12:44
TSC10011075,BB10001899,Withdrawal,1631.45,Crypto,Completed,"Nov 21, 2024 09:10"
TSC10011076,BB10000284,Deposit,2969.04,Credit Card,processing,"Jul 11, 2024 10:15"
TSC10011077,BB10001658,Deposit,2699.31,Bank Transfer,,"14 September 2024, 11:56"
TSC10011078,BB10003063,Wd,829.28,Cash,Pending,05-13-2024 01:08 PM
TSC10011079,BB10001158,Wd,3285.95,,,02/09/2024 17:13
TSC10011080,BB10002744,Wd,4966.82,mpesa,processing,2024-12-25 10:26:32
TSC10011081,BB10003348,Wd,215.62,Cash,,2024-12-10
TSC10011082,BB10001153,Wd,1260.74,Mobile Money,SUCCESS,2024-09-14
TSC10011083,BB10001684,,1120.35,PayPal,,"20 May 2024, 12:30"
TSC10011084,BB10003845,Deposit,887.43,Mobile Money,,"Jan 31, 2025 22:39"
TSC10011085,BB10000885,,1154.83,Credit Card,Failed,08-05-2024 10:58 PM
TSC10011086,BB10001580,Wd,1440.9,Cash,SUCCESS,"06 June 2024, 20:18"
TSC10011087,BB10003615,,3652.88,,Pending,10/06/2024 16:34
TSC10011088,BB10001277,Withdrawal,4064.7,Bank Transfer,processing,"27 January 2025, 14:24"
TSC10011089,BB10003672,Withdrawal,1339.5,Cash,processing,12-24-2024 07:35 AM
TSC10011090,BB10004380,Deposit,3704.09,Cash,SUCCESS,10-11-2024 02:29 PM
TSC10011091,BB10002661,,31.32,mpesa,cancelled,2024-08-15
TSC10011092,BB10003758,deposit,1336.5,Crypto,SUCCESS,27/04/2025 02:35
TSC10011093,BB10002952,Deposit,0.0,Crypto,processing,"13 January 2025, 19:06"
TSC10011094,BB10003372,Wd,3991.35,Bank Transfer,Pending,08-04-2024 07:17 AM
TSC10011095,BB10003352,Deposit,1046.52,,SUCCESS,"04 March 2025, 16:19"
TSC10011096,BB10000263,deposit,1755.06,Bank Transfer,cancelled,08/03/2025 02:15
TSC10011097,BB10002508,,4760.4,Bank Transfer,cancelled,01-29-2025 06:08 PM
TSC10011098,BB10000262,Deposit,4570.12,Mobile Money,Pending,2024-11-14
TSC10011099,BB10004014,,3495.39,Credit Card,processing,"Oct 21, 2024 13:57"
TSC10011100,BB10004042,Deposit,1678.83,,SUCCESS,04/06/2024 02:28
TSC10011101,BB10002050,deposit,582.62,Mobile Money,SUCCESS,09-20-2024 07:24 AM
TSC10011102,BB10003861,deposit,2425.52,Credit Card,Completed,2024-06-29 17:56:59
TSC10011103,BB10001079,Deposit,1639.78,Bank Transfer,,"28 April 2025, 22:20"
TSC10011104,BB10000855,Wd,4921.12,Credit Card,processing,"26 December 2024, 02:29"
TSC10011105,BB10001259,deposit,895.89,Cash,processing,2025-03-25 07:17:39
TSC10011106,BB10001480,Wd,3832.39,Credit Card,Failed,"23 September 2024, 15:19"
TSC10011107,BB10001172,deposit,4102.45,,Pending,2025-04-30 04:21:04
TSC10011108,BB10001775,Wd,21.86,PayPal,processing,06-04-2024 10:00 PM
TSC10011109,BB10001218,Wd,3304.01,Bank Transfer,,"10 April 2025, 21:17"
TSC10011110,BB10001289,withdraw,4462.63,Cash,Failed,02-04-2025 07:27 PM
TSC10011111,BB10003510,Deposit,3246.13,,SUCCESS,"Oct 08, 2024 11:21"
TSC10011112,BB10004574,,1204.89,mpesa,Failed,2024-05-15 07:46:43
TSC10011113,BB10003936,,316.49,Cash,Completed,04-19-2025 06:11 AM
TSC10011114,BB10003073,,4519.94,Crypto,,2024-08-08 23:07:34
TSC10011115,BB10000560,Deposit,4109.53,Crypto,,2024-12-31 14:41:42
TSC10011116,BB10003398,withdraw,4550.22,Bank Transfer,,"Mar 25, 2025 15:04"
TSC10011117,BB10000972,,1116.52,Crypto,Pending,03-08-2025 07:13 PM
TSC10011118,BB10003377,deposit,2120.0,Crypto,,10-12-2024 10:57 AM
TSC10011119,BB10004935,,3345.35,,,18/06/2024 16:07
TSC10011120,BB10002782,withdraw,1839.5,Credit Card,processing,2024-07-16 03:28:21
TSC10011121,BB10002128,Deposit,1468.91,Crypto,Completed,2024-08-10
TSC10011122,BB10004414,deposit,1773.32,PayPal,SUCCESS,2024-08-25 21:21:41
TSC10011123,BB10000730,deposit,2989.81,PayPal,SUCCESS,11-10-2024 09:31 PM
TSC10011124,BB10004900,deposit,1815.84,Mobile Money,SUCCESS,15/03/2025 03:39
TSC10011125,BB10002989,withdraw,4379.13,Crypto,Failed,04/08/2024 04:14
TSC10011126,BB10002631,,2450.44,Crypto,cancelled,"Feb 22, 2025 23:00"
TSC10011127,BB10003958,Wd,1454.18,Crypto,Pending,2024-09-20
TSC10011128,BB10002298,,2580.15,Bank Transfer,Completed,26/10/2024 21:03
TSC10011129,BB10002346,,3684.37,Cash,Completed,"08 February 2025, 23:51"
TSC10011130,BB10002282,Withdrawal,3954.44,PayPal,processing,"13 October 2024, 17:43"
